SNOMED_CT_ID	HPO_ID	HPO_NAME
SNOMEDCT:50495000	HP:0012282	Morbilliform rash
SNOMEDCT:255055008	HP:0012288	Neoplasm of head and neck
SNOMEDCT:255056009	HP:0012288	Neoplasm of head and neck
SNOMEDCT:126632002	HP:0012289	Facial neoplasm
SNOMEDCT:428638009	HP:0012302	Herpes simplex encephalitis
SNOMEDCT:448742006	HP:0012303	Abnormal aortic arch morphology
SNOMEDCT:60787001	HP:0012304	Hypoplastic aortic arch
SNOMEDCT:201337008	HP:0012309	Cutaneous amyloidosis
SNOMEDCT:281882003	HP:0012309	Cutaneous amyloidosis
SNOMEDCT:282834007	HP:0012309	Cutaneous amyloidosis
SNOMEDCT:718105008	HP:0012309	Cutaneous amyloidosis
SNOMEDCT:165540007	HP:0012310	Abnormal monocyte count
SNOMEDCT:165541006	HP:0012310	Abnormal monocyte count
SNOMEDCT:19636003	HP:0012311	Monocytosis
SNOMEDCT:165539005	HP:0012312	Monocytopenia
SNOMEDCT:371598009	HP:0012313	Heberden's node
SNOMEDCT:20243008	HP:0012314	Bouchard's node
SNOMEDCT:128741006	HP:0012315	Histiocytoma
SNOMEDCT:302843004	HP:0012315	Histiocytoma
SNOMEDCT:71760005	HP:0012318	Occipital neuralgia
SNOMEDCT:237960000	HP:0012321	D-2-hydroxyglutaric aciduria
SNOMEDCT:83341004	HP:0012322	Perifolliculitis
SNOMEDCT:34101000119105	HP:0012323	Sleep myoclonus
SNOMEDCT:128934006	HP:0012324	Myeloid leukemia
SNOMEDCT:188732008	HP:0012324	Myeloid leukemia
SNOMEDCT:37810007	HP:0012324	Myeloid leukemia
SNOMEDCT:127225006	HP:0012325	Chronic myelomonocytic leukemia
SNOMEDCT:128831004	HP:0012325	Chronic myelomonocytic leukemia
SNOMEDCT:9250002	HP:0012327	Celiac artery compression
SNOMEDCT:23255001	HP:0012328	Cementoma
SNOMEDCT:37258009	HP:0012328	Cementoma
SNOMEDCT:254786000	HP:0012329	Tufted angioma
SNOMEDCT:705155008	HP:0012329	Tufted angioma
SNOMEDCT:45816000	HP:0012330	Pyelonephritis
SNOMEDCT:20719006	HP:0012334	Extrahepatic cholestasis
SNOMEDCT:8262006	HP:0012334	Extrahepatic cholestasis
SNOMEDCT:253010003	HP:0012341	Microprolactinoma
SNOMEDCT:253011004	HP:0012342	Macroprolactinoma
SNOMEDCT:201049004	HP:0012344	Morphea
SNOMEDCT:54781007	HP:0012364	Decreased urinary potassium
SNOMEDCT:91632005	HP:0012365	Hypophosphaturia
SNOMEDCT:427888001	HP:0012370	Prominence of the zygomatic bone
SNOMEDCT:8148005	HP:0012375	Chemosis
SNOMEDCT:35272001	HP:0012376	Microphakia
SNOMEDCT:77674003	HP:0012377	Hemianopia
SNOMEDCT:248274002	HP:0012378	Fatigue
SNOMEDCT:84229001	HP:0012378	Fatigue
SNOMEDCT:66130006	HP:0012382	Left-to-right shunt
SNOMEDCT:13352000	HP:0012383	Bidirectional shunt
SNOMEDCT:70076002	HP:0012384	Rhinitis
SNOMEDCT:29271008	HP:0012385	Camptodactyly
SNOMEDCT:32398004	HP:0012387	Bronchitis
SNOMEDCT:10509002	HP:0012388	Acute bronchitis
SNOMEDCT:35301006	HP:0012388	Acute bronchitis
SNOMEDCT:20928004	HP:0012390	Anal fissure
SNOMEDCT:30037006	HP:0012390	Anal fissure
SNOMEDCT:419076005	HP:0012393	Allergy
SNOMEDCT:21719001	HP:0012395	Seasonal allergy
SNOMEDCT:300910009	HP:0012395	Seasonal allergy
SNOMEDCT:367498001	HP:0012395	Seasonal allergy
SNOMEDCT:444316004	HP:0012395	Seasonal allergy
SNOMEDCT:197432008	HP:0012396	Biliary dyskinesia
SNOMEDCT:81817003	HP:0012397	Aortic atherosclerotic lesion
SNOMEDCT:271809000	HP:0012398	Peripheral edema
SNOMEDCT:82014009	HP:0012398	Peripheral edema
SNOMEDCT:399912005	HP:0012399	Pressure ulcer
SNOMEDCT:420226006	HP:0012399	Pressure ulcer
SNOMEDCT:22090007	HP:0012407	Scissor gait
SNOMEDCT:236447005	HP:0012408	Medullary nephrocalcinosis
SNOMEDCT:236446001	HP:0012409	Cortical nephrocalcinosis
SNOMEDCT:50715003	HP:0012410	Pure red cell aplasia
SNOMEDCT:237815000	HP:0012411	Premature pubarche
SNOMEDCT:103021001	HP:0012412	Premature adrenarche
SNOMEDCT:410500004	HP:0012413	Notched primary central incisor
SNOMEDCT:86443005	HP:0012413	Notched primary central incisor
SNOMEDCT:312391003	HP:0012415	Abnormal blood gas level
SNOMEDCT:29596007	HP:0012416	Hypercapnia
SNOMEDCT:61031008	HP:0012417	Hypocapnia
SNOMEDCT:389087006	HP:0012418	Hypoxemia
SNOMEDCT:168092006	HP:0012420	Meconium stained amniotic fluid
SNOMEDCT:249135009	HP:0012420	Meconium stained amniotic fluid
SNOMEDCT:300519001	HP:0012421	Congenital absence of foreskin
SNOMEDCT:46627006	HP:0012424	Chorioretinitis
SNOMEDCT:235766003	HP:0012425	Stercoral ulcer
SNOMEDCT:38084005	HP:0012425	Stercoral ulcer
SNOMEDCT:46040000	HP:0012425	Stercoral ulcer
SNOMEDCT:33629003	HP:0012426	Optic disc drusen
SNOMEDCT:430887001	HP:0012441	Sphincter of Oddi dyskinesia
SNOMEDCT:278849000	HP:0012444	Brain atrophy
SNOMEDCT:418143002	HP:0012444	Brain atrophy
SNOMEDCT:52522001	HP:0012444	Brain atrophy
SNOMEDCT:711403001	HP:0012446	Decreased CSF 5-methyltetrahydrofolate concentration
SNOMEDCT:135810007	HP:0012448	Delayed myelination
SNOMEDCT:236069009	HP:0012450	Chronic constipation
SNOMEDCT:197119006	HP:0012451	Acute constipation
SNOMEDCT:32914008	HP:0012452	Restless legs
SNOMEDCT:122711000119109	HP:0012459	Hypnic headache
SNOMEDCT:61373006	HP:0012461	Bacteriuria
SNOMEDCT:8764008	HP:0012466	Chronic respiratory acidosis
SNOMEDCT:70644008	HP:0012467	Acute respiratory acidosis
SNOMEDCT:63342001	HP:0012470	Setting-sun eye phenomenon
SNOMEDCT:249382006	HP:0012473	Tongue atrophy
SNOMEDCT:50805004	HP:0012473	Tongue atrophy
SNOMEDCT:266254007	HP:0012474	Carotid artery occlusion
SNOMEDCT:69798007	HP:0012474	Carotid artery occlusion
SNOMEDCT:234556002	HP:0012475	Decreased circulating level of specific antibody
SNOMEDCT:298231004	HP:0012478	Temporomandibular joint ankylosis
SNOMEDCT:50603008	HP:0012478	Temporomandibular joint ankylosis
SNOMEDCT:91866004	HP:0012478	Temporomandibular joint ankylosis
SNOMEDCT:298377005	HP:0012479	Temporomandibular joint crepitus
SNOMEDCT:41370002	HP:0012486	Myelitis
SNOMEDCT:22125009	HP:0012490	Panniculitis
SNOMEDCT:21290001000004104	HP:0012493	Middle cerebral artery stenosis
SNOMEDCT:302929008	HP:0012498	Nuchal cord
SNOMEDCT:399244003	HP:0012503	Abnormal pituitary gland morphology
SNOMEDCT:237718009	HP:0012505	Enlarged pituitary gland
SNOMEDCT:42134006	HP:0012508	Metamorphopsia
SNOMEDCT:247220006	HP:0012511	Temporal optic disc pallor
SNOMEDCT:102556003	HP:0012513	Upper limb pain
SNOMEDCT:10601006	HP:0012514	Lower limb pain
SNOMEDCT:253513005	HP:0012516	Tetralogy of Fallot with pulmonary atresia
SNOMEDCT:22253000	HP:0012531	Pain
SNOMEDCT:82423001	HP:0012532	Chronic pain
SNOMEDCT:247404004	HP:0012533	Allodynia
SNOMEDCT:279079003	HP:0012534	Dysesthesia
SNOMEDCT:235719002	HP:0012537	Food intolerance
SNOMEDCT:396331005	HP:0012538	Gluten intolerance
SNOMEDCT:441831003	HP:0012538	Gluten intolerance
SNOMEDCT:118601006	HP:0012539	Non-Hodgkin lymphoma
SNOMEDCT:128929007	HP:0012539	Non-Hodgkin lymphoma
SNOMEDCT:188675007	HP:0012539	Non-Hodgkin lymphoma
SNOMEDCT:1929004	HP:0012539	Non-Hodgkin lymphoma
SNOMEDCT:206200000	HP:0012541	Cephalohematoma
SNOMEDCT:83095000	HP:0012541	Cephalohematoma
SNOMEDCT:30654002	HP:0012542	Onychauxis
SNOMEDCT:253610004	HP:0012561	Unicuspid aortic valve
SNOMEDCT:700327003	HP:0012568	Lower eyelid edema
SNOMEDCT:302851001	HP:0012570	Synovial sarcoma
SNOMEDCT:63211008	HP:0012570	Synovial sarcoma
SNOMEDCT:49496001	HP:0012572	Ureter duplex
SNOMEDCT:125510009	HP:0012574	Mesangial hypercellularity
SNOMEDCT:77182004	HP:0012578	Membranous nephropathy
SNOMEDCT:44785005	HP:0012579	Minimal change glomerulonephritis
SNOMEDCT:77945009	HP:0012581	Simple renal cyst
SNOMEDCT:204950001	HP:0012582	Bilateral renal dysplasia
SNOMEDCT:204948009	HP:0012583	Unilateral renal hypoplasia
SNOMEDCT:268232000	HP:0012584	Bilateral renal hypoplasia
SNOMEDCT:197659005	HP:0012585	Renal atrophy
SNOMEDCT:197941005	HP:0012587	Macroscopic hematuria
SNOMEDCT:236381000	HP:0012588	Steroid-resistant nephrotic syndrome
SNOMEDCT:274769005	HP:0012592	Albuminuria
SNOMEDCT:264867001	HP:0012593	Nephrotic range proteinuria
SNOMEDCT:312975006	HP:0012594	Moderate albuminuria
SNOMEDCT:310439007	HP:0012614	Abnormal urine cytology
SNOMEDCT:5277004	HP:0012615	Cylindruria
SNOMEDCT:17234001	HP:0012618	Urachal cyst
SNOMEDCT:74829002	HP:0012621	Persistent cloaca
SNOMEDCT:709044004	HP:0012622	Chronic kidney disease
SNOMEDCT:431855005	HP:0012623	Stage 1 chronic kidney disease
SNOMEDCT:431856006	HP:0012624	Stage 2 chronic kidney disease
SNOMEDCT:433144002	HP:0012625	Stage 3 chronic kidney disease
SNOMEDCT:431857002	HP:0012626	Stage 4 chronic kidney disease
SNOMEDCT:116669003	HP:0012629	Phakodonesis
SNOMEDCT:24075007	HP:0012632	Abnormal intraocular pressure
SNOMEDCT:46085004	HP:0012636	Retinal vein occlusion
SNOMEDCT:167714004	HP:0012641	Decreased intracranial pressure
SNOMEDCT:277657001	HP:0012641	Decreased intracranial pressure
SNOMEDCT:21779006	HP:0012646	Retractile testis
SNOMEDCT:31387002	HP:0012652	Exercise-induced asthma
SNOMEDCT:708090002	HP:0012653	Status asthmaticus
SNOMEDCT:234167006	HP:0012668	Vasovagal syncope
SNOMEDCT:398652001	HP:0012668	Vasovagal syncope
SNOMEDCT:398665005	HP:0012668	Vasovagal syncope
SNOMEDCT:51723007	HP:0012669	Carotid sinus syncope
SNOMEDCT:53333005	HP:0012672	Akinetic mutism
SNOMEDCT:253834007	HP:0012674	Aplasia of the lower vagina
SNOMEDCT:413099000	HP:0012683	Pineal cyst
SNOMEDCT:71820002	HP:0012701	Bowel urgency
SNOMEDCT:267053000	HP:0012702	Tenesmus
SNOMEDCT:6548007	HP:0012702	Tenesmus
SNOMEDCT:400097005	HP:0012710	Ingrown nail
SNOMEDCT:400200009	HP:0012710	Ingrown nail
SNOMEDCT:3561000119106	HP:0012714	Severe hearing impairment
SNOMEDCT:126669004	HP:0012720	Neoplasm of the nose
SNOMEDCT:297222002	HP:0012721	Venous malformation
SNOMEDCT:233916004	HP:0012722	Heart block
SNOMEDCT:65778007	HP:0012723	Sinoatrial block
SNOMEDCT:700339006	HP:0012724	Upper eyelid edema
SNOMEDCT:433068007	HP:0012727	Thoracic aortic aneurysm
SNOMEDCT:74788000	HP:0012730	Aglossia
SNOMEDCT:33225004	HP:0012732	Anorectal anomaly
SNOMEDCT:112629002	HP:0012733	Macule
SNOMEDCT:20825002	HP:0012734	Ketotic hypoglycemia
SNOMEDCT:263731006	HP:0012735	Cough
SNOMEDCT:272039006	HP:0012735	Cough
SNOMEDCT:49727002	HP:0012735	Cough
SNOMEDCT:399723004	HP:0012737	Small intestinal polyp
SNOMEDCT:23730008	HP:0012740	Papilloma
SNOMEDCT:711329002	HP:0012740	Papilloma
SNOMEDCT:268227001	HP:0012741	Unilateral cryptorchidism
SNOMEDCT:248311001	HP:0012743	Abdominal obesity
SNOMEDCT:47276000	HP:0012744	Femoral aplasia
SNOMEDCT:246802000	HP:0012745	Short palpebral fissure
SNOMEDCT:59265000	HP:0012763	Paroxysmal dyspnea
SNOMEDCT:62744007	HP:0012764	Orthopnea
SNOMEDCT:28314004	HP:0012768	Neonatal asphyxia
SNOMEDCT:413654009	HP:0012768	Neonatal asphyxia
SNOMEDCT:127002001	HP:0012777	Retinal neoplasm
SNOMEDCT:363228008	HP:0012780	Neoplasm of the ear
SNOMEDCT:405935000	HP:0012782	Perilobar nephrogenic rest
SNOMEDCT:405934001	HP:0012783	Intralobar nephrogenic rest
SNOMEDCT:111404004	HP:0012784	Perinephritis
SNOMEDCT:197853008	HP:0012786	Recurrent cystitis
SNOMEDCT:115236002	HP:0012797	Lymphatic vessel neoplasm
SNOMEDCT:73017001	HP:0012798	Pulmonary lymphangiomyomatosis
SNOMEDCT:3289004	HP:0012803	Anisometropia
SNOMEDCT:91514001	HP:0012804	Corneal ulceration
SNOMEDCT:50920009	HP:0012819	Myocarditis
SNOMEDCT:103370009	HP:0012824	Severity
SNOMEDCT:446411000124101	HP:0012825	Mild
SNOMEDCT:446421000124109	HP:0012826	Moderate
SNOMEDCT:6736007	HP:0012826	Moderate
SNOMEDCT:24484000	HP:0012828	Severe
SNOMEDCT:795002	HP:0012829	Profound
SNOMEDCT:272741003	HP:0012831	Laterality
SNOMEDCT:51440002	HP:0012832	Bilateral
SNOMEDCT:66459002	HP:0012833	Unilateral
SNOMEDCT:264180000	HP:0012834	Right
SNOMEDCT:263795004	HP:0012835	Left
SNOMEDCT:60132005	HP:0012837	Generalized
SNOMEDCT:255471002	HP:0012838	Localized
SNOMEDCT:46053002	HP:0012839	Distal
SNOMEDCT:40415009	HP:0012840	Proximal
SNOMEDCT:126489007	HP:0012842	Skin appendage neoplasm
SNOMEDCT:55681005	HP:0012842	Skin appendage neoplasm
SNOMEDCT:44155009	HP:0012843	Hair follicle neoplasm
SNOMEDCT:274900003	HP:0012844	Trichilemmoma
SNOMEDCT:46199002	HP:0012844	Trichilemmoma
SNOMEDCT:241006	HP:0012847	Epilepsia partialis continua
SNOMEDCT:70375006	HP:0012849	Small intestinal bleeding
SNOMEDCT:253768006	HP:0012850	Small intestinal dysmotility
SNOMEDCT:19132000	HP:0012851	Colonic stenosis
SNOMEDCT:8543007	HP:0012851	Colonic stenosis
SNOMEDCT:702462000	HP:0012853	Scrotal hypospadias
SNOMEDCT:89057003	HP:0012859	Esophageal leukoplakia
SNOMEDCT:18978002	HP:0012861	Ovotestis
SNOMEDCT:236817003	HP:0012864	Abnormal sperm morphology
SNOMEDCT:53599007	HP:0012870	Vanishing testis
SNOMEDCT:46871008	HP:0012871	Varicocele
SNOMEDCT:51070004	HP:0012871	Varicocele
SNOMEDCT:300506000	HP:0012873	Absent vas deferens
SNOMEDCT:5286009	HP:0012873	Absent vas deferens
SNOMEDCT:702610009	HP:0012873	Absent vas deferens
SNOMEDCT:386674000	HP:0012875	Abnormal ejaculation
SNOMEDCT:44001008	HP:0012876	Premature ejaculation
SNOMEDCT:50112006	HP:0012877	Retrograde ejaculation
SNOMEDCT:15405008	HP:0012878	Retarded ejaculation
SNOMEDCT:248782001	HP:0012879	Anejaculation
SNOMEDCT:42288005	HP:0012879	Anejaculation
SNOMEDCT:59401005	HP:0012883	Fallopian tube cyst
SNOMEDCT:46946009	HP:0012884	Fallopian tube torsion
SNOMEDCT:48672005	HP:0012885	Fallopian tube duplication
SNOMEDCT:119420007	HP:0012886	Hemorrhagic ovarian cyst
SNOMEDCT:119421006	HP:0012887	Ovarian serous cystadenoma
SNOMEDCT:61640006	HP:0012889	Cervical endometriosis
SNOMEDCT:400954002	HP:0012905	Euryblepharon
SNOMEDCT:19648000	HP:0020034	Diffuse
SNOMEDCT:6654000	HP:0025004	Hallux rigidus
SNOMEDCT:417740005	HP:0030002	Nocturnal lagophthalmos
SNOMEDCT:59890007	HP:0030003	Paralytic lagophthalmos
SNOMEDCT:9042000	HP:0030004	Cicatricial lagophthalmos
SNOMEDCT:1608005	HP:0030005	Capillary leak
SNOMEDCT:87730004	HP:0030005	Capillary leak
SNOMEDCT:251527008	HP:0030007	EMG: positive sharp waves
SNOMEDCT:37687000	HP:0030008	Cervical agenesis
SNOMEDCT:17382005	HP:0030009	Cervical insufficiency
SNOMEDCT:60023006	HP:0030010	Hydrometrocolpos
SNOMEDCT:65937002	HP:0030011	Imperforate hymen
SNOMEDCT:60103007	HP:0030015	Female anorgasmia
SNOMEDCT:71315007	HP:0030016	Dyspareunia
SNOMEDCT:79012001	HP:0030017	Vaginismus
SNOMEDCT:204245004	HP:0030024	Pretragal ectopia
SNOMEDCT:232381002	HP:0030028	Absent nasal cartilage
SNOMEDCT:299058009	HP:0030033	Small finger
SNOMEDCT:31186001	HP:0030038	Enchondroma
SNOMEDCT:423699002	HP:0030038	Enchondroma
SNOMEDCT:45181002	HP:0030041	Schmorl's node
SNOMEDCT:373940002	HP:0030042	Incomplete ossification of pubis
SNOMEDCT:263057000	HP:0030043	Hip subluxation
SNOMEDCT:253160006	HP:0030048	Colpocephaly
SNOMEDCT:441806004	HP:0030049	Brain abscess
SNOMEDCT:60380001	HP:0030050	Narcolepsy
SNOMEDCT:253096008	HP:0030061	Neuroectodermal neoplasm
SNOMEDCT:73676002	HP:0030061	Neuroectodermal neoplasm
SNOMEDCT:189179009	HP:0030062	Craniopharyngioma
SNOMEDCT:40009002	HP:0030062	Craniopharyngioma
SNOMEDCT:128858006	HP:0030064	Neurocytoma
SNOMEDCT:39781001	HP:0030065	Primitive neuroectodermal tumor
SNOMEDCT:55045006	HP:0030065	Primitive neuroectodermal tumor
SNOMEDCT:699028006	HP:0030065	Primitive neuroectodermal tumor
SNOMEDCT:21589007	HP:0030066	Ependymoblastoma
SNOMEDCT:715901002	HP:0030066	Ependymoblastoma
SNOMEDCT:253096008	HP:0030067	Peripheral primitive neuroectodermal neoplasm
SNOMEDCT:703707001	HP:0030067	Peripheral primitive neuroectodermal neoplasm
SNOMEDCT:73676002	HP:0030067	Peripheral primitive neuroectodermal neoplasm
SNOMEDCT:422886007	HP:0030068	Olfactory esthesioneuroblastoma
SNOMEDCT:68614005	HP:0030068	Olfactory esthesioneuroblastoma
SNOMEDCT:76060004	HP:0030068	Olfactory esthesioneuroblastoma
SNOMEDCT:21964009	HP:0030069	Primary central nervous system lymphoma
SNOMEDCT:307649006	HP:0030069	Primary central nervous system lymphoma
SNOMEDCT:39781001	HP:0030070	Central primitive neuroectodermal tumor
SNOMEDCT:39005004	HP:0030071	Medulloepithelioma
SNOMEDCT:715903004	HP:0030071	Medulloepithelioma
SNOMEDCT:126675008	HP:0030072	Paranasal sinus neoplasm
SNOMEDCT:127028003	HP:0030074	Chemodectoma
SNOMEDCT:30699005	HP:0030074	Chemodectoma
SNOMEDCT:109889007	HP:0030075	Ductal carcinoma in situ
SNOMEDCT:278053004	HP:0030075	Ductal carcinoma in situ
SNOMEDCT:373176000	HP:0030075	Ductal carcinoma in situ
SNOMEDCT:86616005	HP:0030075	Ductal carcinoma in situ
SNOMEDCT:109888004	HP:0030076	Lobular carcinoma in situ
SNOMEDCT:126705004	HP:0030077	Bronchial neoplasm
SNOMEDCT:254626006	HP:0030078	Lung adenocarcinoma
SNOMEDCT:363354003	HP:0030079	Cervix cancer
SNOMEDCT:118617000	HP:0030080	Burkitt lymphoma
SNOMEDCT:22197008	HP:0030080	Burkitt lymphoma
SNOMEDCT:277571004	HP:0030080	Burkitt lymphoma
SNOMEDCT:397400006	HP:0030080	Burkitt lymphoma
SNOMEDCT:77381001	HP:0030080	Burkitt lymphoma
SNOMEDCT:17268007	HP:0030084	Clinodactyly
SNOMEDCT:166458009	HP:0030087	Abnormal circulating testosterone concentration
SNOMEDCT:129103003	HP:0030127	Endometriosis
SNOMEDCT:396224008	HP:0030127	Endometriosis
SNOMEDCT:60612008	HP:0030142	Abnormal bowel sounds
SNOMEDCT:18101008	HP:0030143	Hyperactive bowel sounds
SNOMEDCT:15280003	HP:0030144	Hypoactive bowel sounds
SNOMEDCT:414786004	HP:0030148	Heart murmur
SNOMEDCT:421493004	HP:0030148	Heart murmur
SNOMEDCT:88610006	HP:0030148	Heart murmur
SNOMEDCT:89138009	HP:0030149	Cardiogenic shock
SNOMEDCT:82403002	HP:0030151	Cholangitis
SNOMEDCT:312104005	HP:0030153	Cholangiocarcinoma
SNOMEDCT:70179006	HP:0030153	Cholangiocarcinoma
SNOMEDCT:25345001	HP:0030154	Gallbladder perforation
SNOMEDCT:20502007	HP:0030155	Scrotal pain
SNOMEDCT:274771005	HP:0030156	Bence Jones Proteinuria
SNOMEDCT:247355005	HP:0030157	Flank pain
SNOMEDCT:61253004	HP:0030158	Cervical ectropion
SNOMEDCT:79342006	HP:0030158	Cervical ectropion
SNOMEDCT:123841004	HP:0030159	Cervical polyp
SNOMEDCT:65576009	HP:0030159	Cervical polyp
SNOMEDCT:37610005	HP:0030160	Cervicitis
SNOMEDCT:34363003	HP:0030161	Vaginal pruritus
SNOMEDCT:43922008	HP:0030164	Jaw claudication
SNOMEDCT:42984000	HP:0030166	Night sweats
SNOMEDCT:91109007	HP:0030169	Gastric varix
SNOMEDCT:197824007	HP:0030171	Perirenal hematoma
SNOMEDCT:414949005	HP:0030180	Oppenheim reflex
SNOMEDCT:30721006	HP:0030186	Kinetic tremor
SNOMEDCT:609558009	HP:0030186	Kinetic tremor
SNOMEDCT:78691002	HP:0030187	Titubation
SNOMEDCT:12025005	HP:0030207	Paradoxical respiration
SNOMEDCT:78011002	HP:0030207	Paradoxical respiration
SNOMEDCT:247968005	HP:0030212	Collectionism
SNOMEDCT:6140007	HP:0030213	Emotional blunting
SNOMEDCT:73744004	HP:0030214	Hypersexuality
SNOMEDCT:230288001	HP:0030219	Semantic dementia
SNOMEDCT:25762009	HP:0030222	Visual agnosia
SNOMEDCT:44515000	HP:0030223	Perseverative thought
SNOMEDCT:298283006	HP:0030237	Hand muscle weakness
SNOMEDCT:17920008	HP:0030242	Portal vein thrombosis
SNOMEDCT:38739001	HP:0030243	Hepatic vein thrombosis
SNOMEDCT:95446005	HP:0030248	Mesenteric venous thrombosis
SNOMEDCT:5862001	HP:0030249	Enanthema
SNOMEDCT:276333003	HP:0030260	Microphallus
SNOMEDCT:204908001	HP:0030261	Absent penis
SNOMEDCT:59981001	HP:0030261	Absent penis
SNOMEDCT:253852007	HP:0030264	Webbed penis
SNOMEDCT:249705009	HP:0030280	Rib gap
SNOMEDCT:422474003	HP:0030283	Partial absence of the septum pellucidum
SNOMEDCT:266429005	HP:0030318	Angular cheilitis
SNOMEDCT:166374003	HP:0030345	Abnormal circulating luteinizing hormone concentration
SNOMEDCT:254632001	HP:0030357	Small cell lung carcinoma
SNOMEDCT:254633006	HP:0030357	Small cell lung carcinoma
SNOMEDCT:254637007	HP:0030358	Non-small cell lung carcinoma
SNOMEDCT:254634000	HP:0030359	Squamous cell lung carcinoma
SNOMEDCT:254629004	HP:0030360	Large cell lung carcinoma
SNOMEDCT:88252006	HP:0030392	Choroid plexus carcinoma
SNOMEDCT:699817008	HP:0030393	Endolymphatic sac tumor
SNOMEDCT:276870001	HP:0030394	Fallopian tube carcinoma
SNOMEDCT:128855009	HP:0030404	Glucagonoma
SNOMEDCT:16424000	HP:0030404	Glucagonoma
SNOMEDCT:302823005	HP:0030404	Glucagonoma
SNOMEDCT:126864006	HP:0030405	Pancreatic endocrine tumor
SNOMEDCT:128878003	HP:0030405	Pancreatic endocrine tumor
SNOMEDCT:237596009	HP:0030405	Pancreatic endocrine tumor
SNOMEDCT:399528006	HP:0030405	Pancreatic endocrine tumor
SNOMEDCT:76345009	HP:0030405	Pancreatic endocrine tumor
SNOMEDCT:255045009	HP:0030407	Pineocytoma
SNOMEDCT:89096009	HP:0030407	Pineocytoma
SNOMEDCT:31671006	HP:0030408	Pineoblastoma
SNOMEDCT:408642003	HP:0030409	Renal transitional cell carcinoma
SNOMEDCT:307599002	HP:0030410	Sebaceous gland carcinoma
SNOMEDCT:54734006	HP:0030410	Sebaceous gland carcinoma
SNOMEDCT:276952000	HP:0030413	Squamous cell carcinoma of the tongue
SNOMEDCT:126922007	HP:0030416	Vulvar neoplasm
SNOMEDCT:254895003	HP:0030417	Squamous cell carcinoma of the vulva
SNOMEDCT:254896002	HP:0030418	Vulvar melanoma
SNOMEDCT:276876007	HP:0030419	Bartholin gland carcinoma
SNOMEDCT:399533005	HP:0030419	Bartholin gland carcinoma
SNOMEDCT:126902008	HP:0030421	Epididymal neoplasm
SNOMEDCT:79040006	HP:0030423	Splenic cyst
SNOMEDCT:43077002	HP:0030424	Epididymal cyst
SNOMEDCT:49263001	HP:0030424	Epididymal cyst
SNOMEDCT:25603007	HP:0030426	Ossifying fibroma
SNOMEDCT:302862001	HP:0030426	Ossifying fibroma
SNOMEDCT:302863006	HP:0030426	Ossifying fibroma
SNOMEDCT:80699009	HP:0030426	Ossifying fibroma
SNOMEDCT:60392001	HP:0030429	Juvenile nasopharyngeal angiofibroma
SNOMEDCT:716590006	HP:0030429	Juvenile nasopharyngeal angiofibroma
SNOMEDCT:25169009	HP:0030430	Neuroma
SNOMEDCT:274089002	HP:0030430	Neuroma
SNOMEDCT:443892003	HP:0030430	Neuroma
SNOMEDCT:84116009	HP:0030430	Neuroma
SNOMEDCT:307573009	HP:0030431	Osteochondroma
SNOMEDCT:443093007	HP:0030431	Osteochondroma
SNOMEDCT:52299001	HP:0030431	Osteochondroma
SNOMEDCT:9001003	HP:0030432	Chondroblastoma
SNOMEDCT:302859004	HP:0030433	Osteoid osteoma
SNOMEDCT:71666005	HP:0030433	Osteoid osteoma
SNOMEDCT:274901004	HP:0030434	Pilomatrixoma
SNOMEDCT:44155009	HP:0030434	Pilomatrixoma
SNOMEDCT:128683008	HP:0030436	Fibrofolliculoma
SNOMEDCT:254699007	HP:0030436	Fibrofolliculoma
SNOMEDCT:126850006	HP:0030437	Anal canal neoplasm
SNOMEDCT:255084004	HP:0030442	Anal margin squamous cell carcinoma
SNOMEDCT:254627002	HP:0030445	Pulmonary carcinoid tumor
SNOMEDCT:253001006	HP:0030447	Merkel cell skin cancer
SNOMEDCT:254729005	HP:0030447	Merkel cell skin cancer
SNOMEDCT:5052009	HP:0030447	Merkel cell skin cancer
SNOMEDCT:2424003	HP:0030448	Soft tissue sarcoma
SNOMEDCT:269469005	HP:0030448	Soft tissue sarcoma
SNOMEDCT:424413001	HP:0030448	Soft tissue sarcoma
SNOMEDCT:424952003	HP:0030448	Soft tissue sarcoma
SNOMEDCT:386641000	HP:0030449	Therapeutic abortion
SNOMEDCT:253802003	HP:0030451	Mesenteric cyst
SNOMEDCT:27970007	HP:0030451	Mesenteric cyst
SNOMEDCT:442770004	HP:0030454	Abnormal electrooculogram
SNOMEDCT:247154004	HP:0030499	Macular drusen
SNOMEDCT:44268007	HP:0030502	Retinoschisis
SNOMEDCT:232024000	HP:0030503	Macular telangiectasia
SNOMEDCT:711163009	HP:0030511	Bradyopsia
SNOMEDCT:397542006	HP:0030515	Moderately reduced visual acuity
SNOMEDCT:34063005	HP:0030516	Homonymous hemianopia
SNOMEDCT:344104004	HP:0030517	Heteronymous hemianopia
SNOMEDCT:345121001	HP:0030517	Heteronymous hemianopia
SNOMEDCT:87278000	HP:0030520	Binasal hemianopia
SNOMEDCT:61917005	HP:0030521	Bitemporal hemianopia
SNOMEDCT:64418005	HP:0030528	Paracentral scotoma
SNOMEDCT:129625005	HP:0030529	Ring scotoma
SNOMEDCT:15462009	HP:0030530	Arcuate scotoma
SNOMEDCT:63063006	HP:0030553	Visual acuity no light perception
