ICD10	OMIM
ICD-10:Q87.8	OMIM:225040
ICD-10:Q82.4	OMIM:129510
ICD-10:D70	OMIM:616022
ICD-10:Q75.8	OMIM:168500
ICD-10:Q75.8	OMIM:609597
ICD-10:Q75.8	OMIM:609566
ICD-10:E83.5	OMIM:600740
ICD-10:Q69.1	OMIM:174500
ICD-10:G60.0	OMIM:606482
ICD-10:G60.0	OMIM:613287
ICD-10:G71.8	OMIM:601419
ICD-10:G71.0	OMIM:617030
ICD-10:C26.9	OMIM:175510
ICD-10:C26.9	OMIM:606764
ICD-10:G71.3	OMIM:610773
ICD-10:E80.0	OMIM:263700
ICD-10:G72.3	OMIM:170390
ICD-10:D70	OMIM:615285
ICD-10:J99.8*	OMIM:178550
ICD-10:E83.1+	OMIM:178550
ICD-10:J99.8*	OMIM:235500
ICD-10:E83.1+	OMIM:235500
ICD-10:C50.5	OMIM:613399
ICD-10:C50.2	OMIM:613399
ICD-10:C50.1	OMIM:613399
ICD-10:C50.4	OMIM:613399
ICD-10:C50.6	OMIM:613399
ICD-10:C50.0	OMIM:613399
ICD-10:C50.8	OMIM:613399
ICD-10:C50.3	OMIM:613399
ICD-10:C50.5	OMIM:604370
ICD-10:C50.2	OMIM:604370
ICD-10:C50.1	OMIM:604370
ICD-10:C50.4	OMIM:604370
ICD-10:C50.6	OMIM:604370
ICD-10:C50.0	OMIM:604370
ICD-10:C50.8	OMIM:604370
ICD-10:C50.3	OMIM:604370
ICD-10:C50.5	OMIM:612555
ICD-10:C50.2	OMIM:612555
ICD-10:C50.1	OMIM:612555
ICD-10:C50.4	OMIM:612555
ICD-10:C50.6	OMIM:612555
ICD-10:C50.0	OMIM:612555
ICD-10:C50.8	OMIM:612555
ICD-10:C50.3	OMIM:612555
ICD-10:C50.5	OMIM:114480
ICD-10:C50.2	OMIM:114480
ICD-10:C50.1	OMIM:114480
ICD-10:C50.4	OMIM:114480
ICD-10:C50.6	OMIM:114480
ICD-10:C50.0	OMIM:114480
ICD-10:C50.8	OMIM:114480
ICD-10:C50.3	OMIM:114480
ICD-10:N15.8	OMIM:263800
ICD-10:Q92.3	OMIM:618874
ICD-10:Q11.2	OMIM:607932
ICD-10:Q87.8	OMIM:614381
ICD-10:E88.1	OMIM:604367
ICD-10:H18.5	OMIM:121850
ICD-10:G71.0	OMIM:613723
ICD-10:E77.8	OMIM:615816
ICD-10:Q87.8	OMIM:614100
ICD-10:Q80.1	OMIM:308100
ICD-10:Q82.8	OMIM:617526
ICD-10:Q82.8	OMIM:617524
ICD-10:Q82.8	OMIM:617525
ICD-10:G11.1	OMIM:271310
ICD-10:G25.3	OMIM:308350
ICD-10:G71.0	OMIM:618129
ICD-10:H35.5	OMIM:179840
ICD-10:H35.5	OMIM:267800
ICD-10:H35.5	OMIM:617175
ICD-10:Q87.0	OMIM:618205
ICD-10:G93.8	OMIM:619173
ICD-10:G31.8	OMIM:619173
ICD-10:G98	OMIM:104290
ICD-10:G98	OMIM:614820
ICD-10:E72.0	OMIM:219800
ICD-10:E72.0	OMIM:219900
ICD-10:Q87.8	OMIM:235510
ICD-10:Q87.8	OMIM:616006
ICD-10:Q87.8	OMIM:618154
ICD-10:D59.3	OMIM:612925
ICD-10:D59.3	OMIM:612926
ICD-10:D59.3	OMIM:612922
ICD-10:D59.3	OMIM:612923
ICD-10:D59.3	OMIM:612924
ICD-10:D59.3	OMIM:609814
ICD-10:D59.3	OMIM:615008
ICD-10:D59.3	OMIM:235400
ICD-10:Q82.2	OMIM:248910
ICD-10:Q56.0	OMIM:400045
ICD-10:K00.0	OMIM:106600
ICD-10:K00.0	OMIM:617073
ICD-10:K00.0	OMIM:313500
ICD-10:K00.0	OMIM:150400
ICD-10:K00.0	OMIM:616724
ICD-10:K00.0	OMIM:604625
ICD-10:K00.0	OMIM:610926
ICD-10:K00.0	OMIM:620173
ICD-10:D47.4	OMIM:254450
ICD-10:C95.0	OMIM:601626
ICD-10:G40.8	OMIM:245570
ICD-10:G40.8	OMIM:300643
ICD-10:G40.4	OMIM:608105
ICD-10:I45.8	OMIM:115080
ICD-10:I45.8	OMIM:612838
ICD-10:I45.8	OMIM:113900
ICD-10:I45.8	OMIM:604559
ICD-10:I45.8	OMIM:140400
ICD-10:G71.0	OMIM:607155
ICD-10:Q77.8	OMIM:151210
ICD-10:G20	OMIM:619279
ICD-10:Q87.2	OMIM:100300
ICD-10:Q87.2	OMIM:614219
ICD-10:Q87.2	OMIM:616028
ICD-10:Q87.2	OMIM:614814
ICD-10:Q87.2	OMIM:616589
ICD-10:Q87.2	OMIM:615297
ICD-10:D58.1	OMIM:266140
ICD-10:Q87.2	OMIM:610474
ICD-10:E78.3	OMIM:118830
ICD-10:E78.3	OMIM:615947
ICD-10:Q87.1	OMIM:616564
ICD-10:Q87.1	OMIM:163950
ICD-10:Q87.1	OMIM:618499
ICD-10:Q87.1	OMIM:618624
ICD-10:Q87.1	OMIM:610733
ICD-10:Q87.1	OMIM:613224
ICD-10:Q87.1	OMIM:609942
ICD-10:Q87.1	OMIM:616559
ICD-10:Q87.1	OMIM:605275
ICD-10:Q87.1	OMIM:615355
ICD-10:Q87.1	OMIM:613706
ICD-10:Q87.1	OMIM:611553
ICD-10:Q87.1	OMIM:619745
ICD-10:Q87.1	OMIM:619087
ICD-10:E26.8	OMIM:613090
ICD-10:E26.8	OMIM:602522
ICD-10:Q87.0	OMIM:311300
ICD-10:D81.2	OMIM:617514
ICD-10:H35.5	OMIM:608161
ICD-10:H35.5	OMIM:153840
ICD-10:H35.5	OMIM:616151
ICD-10:H35.5	OMIM:616152
ICD-10:L66.3	OMIM:260910
ICD-10:E31.0	OMIM:240300
ICD-10:E34.8	OMIM:264090
ICD-10:Q87.8	OMIM:314600
ICD-10:G40.4	OMIM:616139
ICD-10:G40.4	OMIM:300672
ICD-10:G40.4	OMIM:618298
ICD-10:G40.4	OMIM:613477
ICD-10:G40.4	OMIM:617065
ICD-10:G40.4	OMIM:615006
ICD-10:G40.4	OMIM:617929
ICD-10:G40.4	OMIM:308350
ICD-10:G40.4	OMIM:613722
ICD-10:Q87.8	OMIM:309585
ICD-10:G71.8	OMIM:314580
ICD-10:Q87.3	OMIM:608811
ICD-10:Q93.5	OMIM:158170
ICD-10:G11.4	OMIM:611252
ICD-10:G11.4	OMIM:612319
ICD-10:Q67.4	OMIM:133900
ICD-10:Q67.4	OMIM:606773
ICD-10:Q87.8	OMIM:302905
ICD-10:D84.1	OMIM:613791
ICD-10:D84.1	OMIM:613779
ICD-10:G04.8	OMIM:184850
ICD-10:C49.9	OMIM:268220
ICD-10:C49.9	OMIM:268210
ICD-10:Q87.8	OMIM:217085
ICD-10:C25	OMIM:606856
ICD-10:C25	OMIM:260350
ICD-10:C25	OMIM:613347
ICD-10:C25	OMIM:613348
ICD-10:C25	OMIM:614320
ICD-10:Q89.7	OMIM:313850
ICD-10:Q82.8	OMIM:144190
ICD-10:B37.2	OMIM:114580
ICD-10:B37.2	OMIM:247650
ICD-10:B37.2	OMIM:616445
ICD-10:B37.2	OMIM:607644
ICD-10:B37.2	OMIM:252250
ICD-10:B37.2	OMIM:613953
ICD-10:B37.2	OMIM:613956
ICD-10:B37.2	OMIM:613108
ICD-10:B37.2	OMIM:615527
ICD-10:C61	OMIM:610997
ICD-10:C61	OMIM:611868
ICD-10:C61	OMIM:602759
ICD-10:C61	OMIM:601518
ICD-10:C61	OMIM:609558
ICD-10:C61	OMIM:300147
ICD-10:C61	OMIM:608656
ICD-10:C61	OMIM:608658
ICD-10:C61	OMIM:611959
ICD-10:C61	OMIM:611955
ICD-10:C61	OMIM:611958
ICD-10:C61	OMIM:611928
ICD-10:C61	OMIM:614731
ICD-10:C61	OMIM:609299
ICD-10:C61	OMIM:300704
ICD-10:C61	OMIM:610321
ICD-10:C61	OMIM:611100
ICD-10:C61	OMIM:176807
ICD-10:C61	OMIM:603688
ICD-10:D82.8	OMIM:300291
ICD-10:D82.8	OMIM:612132
ICD-10:N25.8	OMIM:612287
ICD-10:N25.8	OMIM:612286
ICD-10:Q74.8	OMIM:616890
ICD-10:E88.8	OMIM:607483
ICD-10:E72.4	OMIM:311250
ICD-10:H26.8	OMIM:613763
ICD-10:H26.8	OMIM:600881
ICD-10:H26.8	OMIM:116100
ICD-10:D84.8	OMIM:614892
ICD-10:R74.8	OMIM:123320
ICD-10:D50.8	OMIM:206100
ICD-10:G60.0	OMIM:616280
ICD-10:E88.8	OMIM:614947
ICD-10:Q87.8	OMIM:242840
ICD-10:H18.5	OMIM:217400
ICD-10:G60.0	OMIM:218000
ICD-10:E77.8	OMIM:617395
ICD-10:Q87.8	OMIM:300998
ICD-10:Q14.8	OMIM:212550
ICD-10:G60.8	OMIM:256800
ICD-10:E31.0	OMIM:304790
ICD-10:D84.1	OMIM:609814
ICD-10:Q02	OMIM:614833
ICD-10:K63.8	OMIM:618372
ICD-10:K59.8	OMIM:270420
ICD-10:Q93.5	OMIM:616158
ICD-10:E85.1	OMIM:105200
ICD-10:Q87.8	OMIM:607371
ICD-10:I15.1	OMIM:614492
ICD-10:Q87.8	OMIM:608227
ICD-10:D16.4	OMIM:137575
ICD-10:Q87.1	OMIM:601358
ICD-10:Q87.8	OMIM:309480
ICD-10:E70.8	OMIM:300615
ICD-10:K59.8	OMIM:243185
ICD-10:Q87.8	OMIM:617991
ICD-10:Q78.8	OMIM:108721
ICD-10:Q87.8	OMIM:300968
ICD-10:G40.3	OMIM:609446
ICD-10:G24.1	OMIM:615073
ICD-10:Q87.0	OMIM:211380
ICD-10:Q73.8	OMIM:608571
ICD-10:E75.2	OMIM:230900
ICD-10:D74.0	OMIM:250700
ICD-10:D74.0	OMIM:250790
ICD-10:D74.0	OMIM:250800
ICD-10:Q78.8	OMIM:250250
ICD-10:Q78.8	OMIM:250460
ICD-10:Q87.8	OMIM:607864
ICD-10:D75.1	OMIM:611783
ICD-10:D75.1	OMIM:609820
ICD-10:E23.6	OMIM:229070
ICD-10:K59.8	OMIM:616201
ICD-10:G71.8	OMIM:601003
ICD-10:G71.2	OMIM:602541
ICD-10:Q87.8	OMIM:300845
ICD-10:D69.1	OMIM:187900
ICD-10:D69.1	OMIM:139090
ICD-10:G24.8	OMIM:118800
ICD-10:G24.8	OMIM:611147
ICD-10:A81.8	OMIM:600072
ICD-10:Q70.3	OMIM:185900
ICD-10:Q70.1	OMIM:185900
ICD-10:D81.8	OMIM:614700
ICD-10:Q21.0	OMIM:105805
ICD-10:G12.2	OMIM:604320
ICD-10:Q81.0	OMIM:131960
ICD-10:G60.0	OMIM:616039
ICD-10:Q04.3	OMIM:615803
ICD-10:Q87.1	OMIM:100050
ICD-10:Q87.1	OMIM:305400
ICD-10:D84.8	OMIM:608957
ICD-10:D81.2	OMIM:615607
ICD-10:L12.1	OMIM:164185
ICD-10:E21.0	OMIM:145000
ICD-10:E21.0	OMIM:610071
ICD-10:E21.0	OMIM:618883
ICD-10:E21.0	OMIM:600166
ICD-10:E21.0	OMIM:617343
ICD-10:E77.8	OMIM:611182
ICD-10:H35.2	OMIM:193235
ICD-10:G25.8	OMIM:300607
ICD-10:G31.8	OMIM:309640
ICD-10:Q77.3	OMIM:118651
ICD-10:G31.8	OMIM:616034
ICD-10:Q82.8	OMIM:615508
ICD-10:G71.2	OMIM:608358
ICD-10:G71.2	OMIM:255160
ICD-10:G11.4	OMIM:617296
ICD-10:Q79.6	OMIM:130080
ICD-10:Q79.6	OMIM:617174
ICD-10:G71.2	OMIM:618992
ICD-10:G11.8	OMIM:615945
ICD-10:L81.4	OMIM:256710
ICD-10:E88.8	OMIM:616198
ICD-10:Q78.8	OMIM:105835
ICD-10:E72.1	OMIM:614300
ICD-10:Q77.5	OMIM:222600
ICD-10:Q87.0	OMIM:613680
ICD-10:G60.0	OMIM:600361
ICD-10:Q87.8	OMIM:617768
ICD-10:D64.0	OMIM:616084
ICD-10:G60.0	OMIM:615376
ICD-10:E71.1	OMIM:203750
ICD-10:I45.5	OMIM:108770
ICD-10:I45.5	OMIM:615745
ICD-10:Q87.8	OMIM:615279
ICD-10:Q87.8	OMIM:615278
ICD-10:Q87.8	OMIM:115150
ICD-10:Q87.8	OMIM:615280
ICD-10:Q87.2	OMIM:140450
ICD-10:Q12.0	OMIM:618415
ICD-10:Q12.0	OMIM:601547
ICD-10:Q12.0	OMIM:616509
ICD-10:E74.0	OMIM:614128
ICD-10:K00.5	OMIM:125500
ICD-10:K00.5	OMIM:125490
ICD-10:K00.5	OMIM:605594
ICD-10:Q87.1	OMIM:270200
ICD-10:G60.8	OMIM:614213
ICD-10:G60.8	OMIM:201300
ICD-10:G60.8	OMIM:613115
ICD-10:E88.8	OMIM:617213
ICD-10:Q87.1	OMIM:617253
ICD-10:Q87.1	OMIM:616541
ICD-10:D81.8	OMIM:269840
ICD-10:Q80.8	OMIM:146590
ICD-10:E83.0	OMIM:277900
ICD-10:D02.3	OMIM:275355
ICD-10:E72.8	OMIM:300352
ICD-10:E71.3	OMIM:261515
ICD-10:E30.1	OMIM:176410
ICD-10:G40.8	OMIM:617290
ICD-10:G40.8	OMIM:266100
ICD-10:Q78.5	OMIM:265900
ICD-10:D69.3	OMIM:188030
ICD-10:Q78.8	OMIM:265880
ICD-10:D44.8	OMIM:606864
ICD-10:Q12.0	OMIM:614691
ICD-10:Q12.0	OMIM:115665
ICD-10:Q12.0	OMIM:616851
ICD-10:Q12.0	OMIM:605387
ICD-10:Q12.0	OMIM:611544
ICD-10:Q12.0	OMIM:116200
ICD-10:Q12.0	OMIM:115700
ICD-10:Q12.0	OMIM:609741
ICD-10:Q12.0	OMIM:302200
ICD-10:Q12.0	OMIM:116600
ICD-10:Q12.0	OMIM:116800
ICD-10:Q12.0	OMIM:601885
ICD-10:Q12.0	OMIM:615277
ICD-10:Q12.0	OMIM:615274
ICD-10:Q12.0	OMIM:616279
ICD-10:Q12.0	OMIM:611597
ICD-10:Q12.0	OMIM:115900
ICD-10:Q12.0	OMIM:115650
ICD-10:Q12.0	OMIM:615188
ICD-10:Q12.0	OMIM:604307
ICD-10:Q12.0	OMIM:610202
ICD-10:Q12.0	OMIM:605749
ICD-10:Q12.0	OMIM:610623
ICD-10:Q12.0	OMIM:604219
ICD-10:Q12.0	OMIM:610425
ICD-10:Q12.0	OMIM:116700
ICD-10:Q12.0	OMIM:212500
ICD-10:C49.9	OMIM:613488
ICD-10:D48.1	OMIM:135290
ICD-10:Q77.3	OMIM:132400
ICD-10:G11.0	OMIM:614756
ICD-10:G70.2	OMIM:254190
ICD-10:G70.2	OMIM:619461
ICD-10:G70.2	OMIM:616224
ICD-10:G40.3	OMIM:609800
ICD-10:G40.3	OMIM:618482
ICD-10:G40.3	OMIM:613828
ICD-10:G40.3	OMIM:604233
ICD-10:G40.3	OMIM:607681
ICD-10:G40.3	OMIM:616172
ICD-10:G40.3	OMIM:612279
ICD-10:G40.3	OMIM:604403
ICD-10:G40.3	OMIM:613863
ICD-10:M88.8	OMIM:239000
ICD-10:M88.9	OMIM:239000
ICD-10:M88.0	OMIM:239000
ICD-10:Q87.8	OMIM:311450
ICD-10:C44.5	OMIM:167300
ICD-10:A81.1	OMIM:260470
ICD-10:D64.0	OMIM:301310
ICD-10:J38.0	OMIM:150260
ICD-10:Q45.0	OMIM:260370
ICD-10:Q45.0	OMIM:615935
ICD-10:Q45.0	OMIM:167755
ICD-10:G51.0	OMIM:134200
ICD-10:D33.0	OMIM:260500
ICD-10:D55.2	OMIM:613470
ICD-10:C64	OMIM:150800
ICD-10:G71.1	OMIM:160120
ICD-10:Q87.8	OMIM:617557
ICD-10:G11.4	OMIM:618768
ICD-10:Q77.8	OMIM:609052
ICD-10:Q77.8	OMIM:607543
ICD-10:Q56.1	OMIM:613743
ICD-10:E16.1	OMIM:610021
ICD-10:Q87.8	OMIM:300895
ICD-10:Q61.9	OMIM:267010
ICD-10:Q87.0	OMIM:182875
ICD-10:Q75.8	OMIM:155980
ICD-10:Q63.8	OMIM:267430
ICD-10:Q87.8	OMIM:236640
ICD-10:Q87.8	OMIM:309520
ICD-10:M85.8	OMIM:166260
ICD-10:I73.8	OMIM:133020
ICD-10:F84.1	OMIM:615834
ICD-10:E85.0	OMIM:249100
ICD-10:E85.0	OMIM:134610
ICD-10:Q20.1	OMIM:217095
ICD-10:Q87.0	OMIM:600736
ICD-10:Q87.8	OMIM:215850
ICD-10:G24.1	OMIM:607671
ICD-10:Q80.1	OMIM:300001
ICD-10:Q87.1	OMIM:226980
ICD-10:Q82.8	OMIM:619793
ICD-10:Q82.8	OMIM:275210
ICD-10:Q13.4	OMIM:304730
ICD-10:Q82.4	OMIM:125640
ICD-10:Q02	OMIM:607196
ICD-10:E71.3	OMIM:201470
ICD-10:E75.2	OMIM:612951
ICD-10:E88.8	OMIM:617668
ICD-10:Q77.3	OMIM:609325
ICD-10:Q87.8	OMIM:250410
ICD-10:Q78.5	OMIM:250230
ICD-10:D81.8	OMIM:614868
ICD-10:I82.0	OMIM:600880
ICD-10:Q74.8	OMIM:114150
ICD-10:Q87.8	OMIM:211890
ICD-10:G93.8	OMIM:215480
ICD-10:M89.8	OMIM:114000
ICD-10:K83.0	OMIM:613806
ICD-10:K83.0	OMIM:602114
ICD-10:Q92.3	OMIM:610883
ICD-10:E71.1	OMIM:614265
ICD-10:D81.8	OMIM:616452
ICD-10:R77.0	OMIM:616000
ICD-10:Q04.3	OMIM:615191
ICD-10:D82.0	OMIM:614493
ICD-10:D82.0	OMIM:600903
ICD-10:D82.0	OMIM:301000
ICD-10:D89.8	OMIM:617099
ICD-10:H33.0	OMIM:609508
ICD-10:Q12.3	OMIM:610256
ICD-10:G11.0	OMIM:117360
ICD-10:Q87.5	OMIM:259770
ICD-10:Q87.5	OMIM:130720
ICD-10:Q87.5	OMIM:601220
ICD-10:Q78.8	OMIM:300373
ICD-10:Q78.2	OMIM:267200
ICD-10:Q78.2	OMIM:259730
ICD-10:Q78.2	OMIM:607634
ICD-10:Q76.3	OMIM:271530
ICD-10:Q87.8	OMIM:300886
ICD-10:Q87.8	OMIM:309530
ICD-10:E74.0	OMIM:615895
ICD-10:E07.8	OMIM:145680
ICD-10:Q73.8	OMIM:112440
ICD-10:I25.4	OMIM:122455
ICD-10:E75.2	OMIM:609136
ICD-10:Q77.7	OMIM:612847
ICD-10:Q87.0	OMIM:610483
ICD-10:D82.8	OMIM:611943
ICD-10:C50.9	OMIM:613399
ICD-10:C56	OMIM:613399
ICD-10:C50.9	OMIM:614291
ICD-10:C56	OMIM:614291
ICD-10:C50.9	OMIM:604370
ICD-10:C56	OMIM:604370
ICD-10:C50.9	OMIM:612555
ICD-10:C56	OMIM:612555
ICD-10:Q87.8	OMIM:600373
ICD-10:G40.8	OMIM:226810
ICD-10:Q74.0	OMIM:620099
ICD-10:Q74.0	OMIM:119600
ICD-10:Q77.8	OMIM:119650
ICD-10:Q04.3	OMIM:619113
ICD-10:Q04.3	OMIM:619111
ICD-10:Q04.3	OMIM:216360
ICD-10:E85.0	OMIM:607115
ICD-10:Q25.1	OMIM:120000
ICD-10:E20.1	OMIM:603233
ICD-10:D55.3	OMIM:266120
ICD-10:G11.1	OMIM:248800
ICD-10:D68.2	OMIM:227400
ICD-10:D47.9	OMIM:618534
ICD-10:D47.9	OMIM:615559
ICD-10:D47.9	OMIM:603909
ICD-10:D47.9	OMIM:601859
ICD-10:Q74.0	OMIM:179300
ICD-10:Q87.5	OMIM:603438
ICD-10:Q74.0	OMIM:143050
ICD-10:Q74.0	OMIM:236400
ICD-10:D47.5	OMIM:607685
ICD-10:G25.8	OMIM:618049
ICD-10:G93.8	OMIM:612164
ICD-10:H35.5	OMIM:193220
ICD-10:H35.5	OMIM:619082
ICD-10:M89.8	OMIM:112250
ICD-10:Q87.0	OMIM:617927
ICD-10:G60.0	OMIM:607677
ICD-10:K66.2	OMIM:228800
ICD-10:H91.8	OMIM:614896
ICD-10:Q87.8	OMIM:616737
ICD-10:D89.8	OMIM:619220
ICD-10:G71.1	OMIM:168300
ICD-10:D61.0	OMIM:614675
ICD-10:Q87.1	OMIM:614813
ICD-10:Q87.2	OMIM:142900
ICD-10:Q82.8	OMIM:114140
ICD-10:Q87.8	OMIM:612313
ICD-10:G93.0	OMIM:207790
ICD-10:G93.0	OMIM:182990
ICD-10:Q87.1	OMIM:223370
ICD-10:Q87.8	OMIM:164220
ICD-10:Q87.8	OMIM:618846
ICD-10:Q93.5	OMIM:615433
ICD-10:Q87.8	OMIM:613792
ICD-10:Q87.0	OMIM:616708
ICD-10:Q87.2	OMIM:220600
ICD-10:Q87.8	OMIM:615583
ICD-10:Q68.8	OMIM:121050
ICD-10:Q87.8	OMIM:208155
ICD-10:Q68.8	OMIM:108145
ICD-10:Q77.7	OMIM:208230
ICD-10:G71.2	OMIM:614399
ICD-10:G40.4	OMIM:613720
ICD-10:G40.8	OMIM:300088
ICD-10:N04.8	OMIM:614650
ICD-10:O01.9	OMIM:614293
ICD-10:O01.1	OMIM:614293
ICD-10:O01.9	OMIM:231090
ICD-10:O01.1	OMIM:231090
ICD-10:G40.4	OMIM:245570
ICD-10:A97.9	OMIM:614371
ICD-10:A97.0	OMIM:614371
ICD-10:A97.1	OMIM:614371
ICD-10:A97.2	OMIM:614371
ICD-10:G60.0	OMIM:614369
ICD-10:D69.1	OMIM:617443
ICD-10:Q87.8	OMIM:608406
ICD-10:Q78.8	OMIM:605274
ICD-10:Q87.0	OMIM:616638
ICD-10:G71.0	OMIM:608423
ICD-10:Q75.4	OMIM:263750
ICD-10:Q87.4	OMIM:223330
ICD-10:Q87.8	OMIM:182212
ICD-10:Q87.0	OMIM:600920
ICD-10:Q87.0	OMIM:248700
ICD-10:Q87.8	OMIM:248770
ICD-10:G11.4	OMIM:303350
ICD-10:L50.2	OMIM:614468
ICD-10:L51.1	OMIM:608579
ICD-10:C96.6	OMIM:604856
ICD-10:C96.0	OMIM:604856
ICD-10:C96.5	OMIM:604856
ICD-10:Q87.0	OMIM:616202
ICD-10:Q87.8	OMIM:616368
ICD-10:Q87.1	OMIM:614732
ICD-10:Q87.8	OMIM:618493
ICD-10:I71.0	OMIM:607086
ICD-10:P78.3	OMIM:251850
ICD-10:P78.3	OMIM:619445
ICD-10:Q79.6	OMIM:147900
ICD-10:J39.2	OMIM:167500
ICD-10:E34.8	OMIM:610549
ICD-10:H50.8	OMIM:604356
ICD-10:H50.8	OMIM:126800
ICD-10:H50.8	OMIM:616219
ICD-10:Q87.8	OMIM:148050
ICD-10:Q87.1	OMIM:308830
ICD-10:H16.8	OMIM:148190
ICD-10:M30.3	OMIM:611775
ICD-10:Q82.8	OMIM:600231
ICD-10:D18.0	OMIM:141000
ICD-10:G71.2	OMIM:614807
ICD-10:D68.8	OMIM:187950
ICD-10:D68.8	OMIM:614521
ICD-10:D68.8	OMIM:601977
ICD-10:Q87.8	OMIM:227330
ICD-10:Q87.8	OMIM:220219
ICD-10:Q87.8	OMIM:227280
ICD-10:E88.1	OMIM:233805
ICD-10:Q87.8	OMIM:227270
ICD-10:E77.8	OMIM:606056
ICD-10:G31.8	OMIM:612075
ICD-10:C92.1	OMIM:608232
ICD-10:G71.0	OMIM:616516
ICD-10:E03.1	OMIM:619855
ICD-10:E03.1	OMIM:609698
ICD-10:E03.1	OMIM:620198
ICD-10:J44.8	OMIM:604809
ICD-10:E77.8	OMIM:601110
ICD-10:D84.8	OMIM:615707
ICD-10:Q87.0	OMIM:602562
ICD-10:E83.1	OMIM:604250
ICD-10:Q80.8	OMIM:614457
ICD-10:K76.5	OMIM:235550
ICD-10:G11.4	OMIM:270700
ICD-10:G11.4	OMIM:605229
ICD-10:G11.4	OMIM:605280
ICD-10:G11.4	OMIM:604805
ICD-10:G11.4	OMIM:604187
ICD-10:G11.4	OMIM:270685
ICD-10:G11.4	OMIM:300266
ICD-10:G11.4	OMIM:607152
ICD-10:Q93.5	OMIM:615656
ICD-10:E72.8	OMIM:612736
ICD-10:G60.8	OMIM:256850
ICD-10:G93.4	OMIM:617507
ICD-10:G93.4	OMIM:260565
ICD-10:J84.0	OMIM:615486
ICD-10:G11.1	OMIM:619028
ICD-10:G11.1	OMIM:612016
ICD-10:G11.4	OMIM:612020
ICD-10:E83.5	OMIM:616963
ICD-10:E83.5	OMIM:143880
ICD-10:Q78.2	OMIM:300291
ICD-10:Q78.2	OMIM:612132
ICD-10:Q87.8	OMIM:615553
ICD-10:E70.3	OMIM:607624
ICD-10:G60.0	OMIM:616668
ICD-10:E27.1	OMIM:617825
ICD-10:E27.1	OMIM:609197
ICD-10:E27.1	OMIM:607398
ICD-10:E27.1	OMIM:202200
ICD-10:E27.1	OMIM:614736
ICD-10:E27.1	OMIM:202355
ICD-10:Q93.5	OMIM:616863
ICD-10:E88.8	OMIM:602473
ICD-10:Q87.8	OMIM:616420
ICD-10:H35.1	OMIM:133780
ICD-10:G60.0	OMIM:302800
ICD-10:Q04.3	OMIM:606854
ICD-10:G60.0	OMIM:310490
ICD-10:G60.0	OMIM:302802
ICD-10:G60.0	OMIM:302801
ICD-10:Q77.7	OMIM:184250
ICD-10:E75.2	OMIM:230800
ICD-10:E34.8	OMIM:614008
ICD-10:H53.8	OMIM:608415
ICD-10:Q87.8	OMIM:300519
ICD-10:Q78.8	OMIM:265800
ICD-10:Q04.8	OMIM:619452
ICD-10:Q04.8	OMIM:206500
ICD-10:H47.2	OMIM:619382
ICD-10:H47.2	OMIM:308905
ICD-10:H47.2	OMIM:535000
ICD-10:Q78.5	OMIM:613073
ICD-10:Q78.5	OMIM:602111
ICD-10:P56.0	OMIM:236750
ICD-10:P56.9	OMIM:236750
ICD-10:D58.8	OMIM:600461
ICD-10:E88.8	OMIM:612949
ICD-10:G12.2	OMIM:608634
ICD-10:G12.2	OMIM:613376
ICD-10:G12.2	OMIM:158590
ICD-10:G12.2	OMIM:615575
ICD-10:Q87.5	OMIM:108300
ICD-10:Q87.5	OMIM:609508
ICD-10:H35.0	OMIM:612199
ICD-10:H35.0	OMIM:617341
ICD-10:Q87.0	OMIM:234100
ICD-10:Q87.8	OMIM:234250
ICD-10:Q87.8	OMIM:233810
ICD-10:E34.8	OMIM:200170
ICD-10:E70.1	OMIM:617384
ICD-10:Q81.0	OMIM:617294
ICD-10:Q77.8	OMIM:184253
ICD-10:D69.4	OMIM:313900
ICD-10:C64	OMIM:605642
ICD-10:C73	OMIM:605642
ICD-10:Q74.8	OMIM:143095
ICD-10:Q84.0	OMIM:146550
ICD-10:Q84.0	OMIM:612841
ICD-10:D81.1	OMIM:601457
ICD-10:E74.0	OMIM:232700
ICD-10:E70.8	OMIM:600627
ICD-10:Q84.2	OMIM:145700
ICD-10:Q84.2	OMIM:139600
ICD-10:Q82.4	OMIM:189500
ICD-10:I42.0	OMIM:212112
ICD-10:D81.8	OMIM:193670
ICD-10:Q77.3	OMIM:607078
ICD-10:E83.4	OMIM:616418
ICD-10:R82.1	OMIM:160010
ICD-10:Q77.2	OMIM:617022
ICD-10:G23.0	OMIM:607236
ICD-10:Q61.9	OMIM:249000
ICD-10:Q61.9	OMIM:614209
ICD-10:Q61.9	OMIM:603194
ICD-10:Q61.9	OMIM:609345
ICD-10:Q61.9	OMIM:619879
ICD-10:Q61.9	OMIM:607361
ICD-10:Q61.9	OMIM:615397
ICD-10:Q61.9	OMIM:612284
ICD-10:Q61.9	OMIM:611134
ICD-10:Q61.9	OMIM:611561
ICD-10:Q61.9	OMIM:616258
ICD-10:Q61.9	OMIM:617562
ICD-10:Q61.9	OMIM:613885
ICD-10:D52.8	OMIM:229050
ICD-10:G60.0	OMIM:615025
ICD-10:D47.7	OMIM:159595
ICD-10:G40.3	OMIM:612269
ICD-10:G40.3	OMIM:600131
ICD-10:G40.3	OMIM:611942
