ORPHA	OMIM
ORPHA:93403	OMIM:610234
ORPHA:93403	OMIM:608180
ORPHA:611237	OMIM:619279
ORPHA:974	OMIM:100300
ORPHA:974	OMIM:614219
ORPHA:974	OMIM:616028
ORPHA:974	OMIM:614814
ORPHA:974	OMIM:616589
ORPHA:974	OMIM:615297
ORPHA:98867	OMIM:266140
ORPHA:85164	OMIM:610474
ORPHA:439254	OMIM:176500
ORPHA:439254	OMIM:117300
ORPHA:435819	OMIM:604484
ORPHA:444490	OMIM:207750
ORPHA:444490	OMIM:118830
ORPHA:444490	OMIM:238600
ORPHA:444490	OMIM:615947
ORPHA:648	OMIM:616564
ORPHA:648	OMIM:163950
ORPHA:648	OMIM:618499
ORPHA:648	OMIM:618624
ORPHA:648	OMIM:610733
ORPHA:648	OMIM:613224
ORPHA:648	OMIM:609942
ORPHA:648	OMIM:616559
ORPHA:648	OMIM:605275
ORPHA:648	OMIM:615355
ORPHA:648	OMIM:613706
ORPHA:648	OMIM:611553
ORPHA:648	OMIM:619745
ORPHA:648	OMIM:619087
ORPHA:89938|Clinical subtype	OMIM:613090
ORPHA:89938|Clinical subtype	OMIM:602522
ORPHA:90650	OMIM:311300
ORPHA:504523	OMIM:617514
ORPHA:99000	OMIM:608161
ORPHA:99000	OMIM:153840
ORPHA:99000	OMIM:616151
ORPHA:99000	OMIM:616152
ORPHA:345	OMIM:260910
ORPHA:3453	OMIM:240300
ORPHA:3455	OMIM:264090
ORPHA:3456	OMIM:314600
ORPHA:3451	OMIM:616139
ORPHA:3451	OMIM:300672
ORPHA:3451	OMIM:616341
ORPHA:3451	OMIM:618298
ORPHA:3451	OMIM:613477
ORPHA:3451	OMIM:617065
ORPHA:3451	OMIM:615006
ORPHA:3451	OMIM:617929
ORPHA:3451	OMIM:308350
ORPHA:3451	OMIM:613722
ORPHA:3459	OMIM:309585
ORPHA:3450	OMIM:184840
ORPHA:3454	OMIM:314580
ORPHA:498485	OMIM:608811
ORPHA:93622|Clinical subtype	OMIM:300554
ORPHA:93622|Clinical subtype	OMIM:300009
ORPHA:93622|Clinical subtype	OMIM:310468
ORPHA:93622|Clinical subtype	OMIM:308990
ORPHA:261112	OMIM:158170
ORPHA:171622	OMIM:611252
ORPHA:171629	OMIM:612319
ORPHA:141145	OMIM:133900
ORPHA:141148	OMIM:606773
ORPHA:921	OMIM:302905
ORPHA:331187	OMIM:613791
ORPHA:280133	OMIM:613779
ORPHA:932	OMIM:200610
ORPHA:932	OMIM:600972
ORPHA:932	OMIM:200600
ORPHA:438266|Clinical subtype	OMIM:184850
ORPHA:780	OMIM:268220
ORPHA:780	OMIM:268210
ORPHA:1338	OMIM:217085
ORPHA:1333	OMIM:606856
ORPHA:1333	OMIM:260350
ORPHA:1333	OMIM:613347
ORPHA:1333	OMIM:613348
ORPHA:1333	OMIM:614320
ORPHA:1335	OMIM:313850
ORPHA:1336	OMIM:144190
ORPHA:1334	OMIM:114580
ORPHA:1334	OMIM:247650
ORPHA:1334	OMIM:616445
ORPHA:1334	OMIM:607644
ORPHA:1334	OMIM:252250
ORPHA:1334	OMIM:613953
ORPHA:1334	OMIM:613956
ORPHA:1334	OMIM:613108
ORPHA:1334	OMIM:615527
ORPHA:1331	OMIM:610997
ORPHA:1331	OMIM:611868
ORPHA:1331	OMIM:602759
ORPHA:1331	OMIM:601518
ORPHA:1331	OMIM:609558
ORPHA:1331	OMIM:300147
ORPHA:1331	OMIM:608656
ORPHA:1331	OMIM:608658
ORPHA:1331	OMIM:611959
ORPHA:1331	OMIM:611955
ORPHA:1331	OMIM:611958
ORPHA:1331	OMIM:611928
ORPHA:1331	OMIM:614731
ORPHA:1331	OMIM:609299
ORPHA:1331	OMIM:300704
ORPHA:1331	OMIM:610321
ORPHA:1331	OMIM:611100
ORPHA:1331	OMIM:176807
ORPHA:1331	OMIM:603688
ORPHA:98813	OMIM:300291
ORPHA:98813	OMIM:612132
ORPHA:244305	OMIM:612287
ORPHA:244305	OMIM:612286
ORPHA:488232	OMIM:616890
ORPHA:263410	OMIM:607483
ORPHA:664	OMIM:311250
ORPHA:441452|Clinical subtype	OMIM:613763
ORPHA:441452|Clinical subtype	OMIM:600881
ORPHA:441452|Clinical subtype	OMIM:116100
ORPHA:319595	OMIM:614892
ORPHA:206599	OMIM:123320
ORPHA:83642	OMIM:206100
ORPHA:397735	OMIM:616280
ORPHA:319524	OMIM:614947
ORPHA:1493	OMIM:242840
ORPHA:1490	OMIM:217400
Clinical subtype|ORPHA:1497	OMIM:304100
ORPHA:1496	OMIM:218000
ORPHA:435934	OMIM:617395
ORPHA:435938	OMIM:300998
ORPHA:435930	OMIM:212550
ORPHA:642	OMIM:256800
ORPHA:508512	OMIM:618097
ORPHA:37042	OMIM:304790
ORPHA:100069	OMIM:172700
ORPHA:100069	OMIM:600274
ORPHA:200421	OMIM:609814
ORPHA:468631	OMIM:614833
ORPHA:468635	OMIM:618372
ORPHA:563708	OMIM:270420
ORPHA:314655|Etiological subtype	OMIM:616158
ORPHA:314652	OMIM:105200
ORPHA:79107	OMIM:607371
ORPHA:757	OMIM:614492
ORPHA:757	OMIM:614495
ORPHA:757	OMIM:614496
ORPHA:757	OMIM:614491
ORPHA:757	OMIM:145260
ORPHA:314993	OMIM:608227
ORPHA:435329	OMIM:137575
ORPHA:3051	OMIM:601358
ORPHA:3052	OMIM:309480
ORPHA:3057	OMIM:300615
ORPHA:99811|Etiological subtype	OMIM:243185
ORPHA:589905	OMIM:617991
ORPHA:56305	OMIM:108721
ORPHA:480880	OMIM:300968
ORPHA:79137	OMIM:609446
ORPHA:653880	OMIM:616277
ORPHA:329466	OMIM:615073
ORPHA:157788	OMIM:211380
ORPHA:52056	OMIM:608571
ORPHA:77260|Clinical subtype	OMIM:230900
ORPHA:621	OMIM:250700
ORPHA:621	OMIM:250790
ORPHA:621	OMIM:250800
ORPHA:175	OMIM:250250
ORPHA:175	OMIM:250460
ORPHA:1756	OMIM:607864
ORPHA:247511	OMIM:611783
ORPHA:247511	OMIM:609820
ORPHA:52901	OMIM:229070
ORPHA:95720	OMIM:225250
ORPHA:95720	OMIM:218700
ORPHA:435988	OMIM:616201
ORPHA:98949|Clinical subtype	OMIM:123570
ORPHA:53347	OMIM:601003
ORPHA:280671	OMIM:602541
ORPHA:280679	OMIM:300845
ORPHA:721	OMIM:187900
ORPHA:721	OMIM:139090
ORPHA:98810	OMIM:118800
ORPHA:98810	OMIM:611147
ORPHA:466	OMIM:600072
ORPHA:93402	OMIM:185900
ORPHA:445018	OMIM:614700
ORPHA:99092	OMIM:105805
ORPHA:98920	OMIM:604320
ORPHA:79397	OMIM:131960
ORPHA:435998	OMIM:616039
ORPHA:83419|Clinical subtype	OMIM:253400
ORPHA:240112|Clinical subtype	OMIM:260540
ORPHA:411493	OMIM:615803
ORPHA:915	OMIM:100050
ORPHA:915	OMIM:305400
ORPHA:33402	OMIM:114550
ORPHA:169085	OMIM:608957
ORPHA:169082	OMIM:615607
ORPHA:46486	OMIM:164185
ORPHA:99879	OMIM:145000
ORPHA:99879	OMIM:610071
ORPHA:99879	OMIM:618883
ORPHA:99879	OMIM:600166
ORPHA:99879	OMIM:617343
ORPHA:95428	OMIM:611182
ORPHA:329211	OMIM:193235
ORPHA:163985	OMIM:300607
ORPHA:163982	OMIM:309640
ORPHA:79346	OMIM:118651
ORPHA:431361	OMIM:616034
ORPHA:177907|Etiological subtype	OMIM:176270
ORPHA:177901|Etiological subtype	OMIM:615547
ORPHA:177904|Etiological subtype	OMIM:615547
ORPHA:369999	OMIM:148700
ORPHA:369992	OMIM:615508
ORPHA:53698	OMIM:608358
ORPHA:53698	OMIM:255160
ORPHA:521390	OMIM:617296
ORPHA:75392	OMIM:130080
ORPHA:75392	OMIM:617174
ORPHA:370968	OMIM:606612
ORPHA:370968	OMIM:613155
ORPHA:370968	OMIM:613156
ORPHA:370968	OMIM:608840
ORPHA:370968	OMIM:615351
ORPHA:370968	OMIM:618992
ORPHA:363717|Clinical subtype	OMIM:203450
ORPHA:363710	OMIM:615945
ORPHA:33445	OMIM:256710
ORPHA:293144|Etiological subtype	OMIM:119800
ORPHA:309324|Clinical subtype	OMIM:269920
ORPHA:444013	OMIM:616198
ORPHA:63442	OMIM:105835
ORPHA:530995	OMIM:601626
ORPHA:289290	OMIM:614300
ORPHA:628	OMIM:222600
ORPHA:363444	OMIM:613680
ORPHA:363447	OMIM:158600
ORPHA:363447	OMIM:615290
ORPHA:64751	OMIM:600361
ORPHA:261652|Etiological subtype	OMIM:610253
ORPHA:261652|Etiological subtype	OMIM:617768
ORPHA:369861	OMIM:616084
ORPHA:369867	OMIM:615376
ORPHA:134	OMIM:203750
ORPHA:1344	OMIM:108770
ORPHA:1344	OMIM:615745
ORPHA:1340	OMIM:615279
ORPHA:1340	OMIM:615278
ORPHA:1340	OMIM:115150
ORPHA:1340	OMIM:615280
ORPHA:1342	OMIM:140450
ORPHA:98994|Clinical subtype	OMIM:618415
ORPHA:98994|Clinical subtype	OMIM:601547
ORPHA:98994|Clinical subtype	OMIM:616509
ORPHA:284435|Clinical subtype	OMIM:614128
ORPHA:99843|Clinical subtype	OMIM:266265
ORPHA:166265|Clinical subtype	OMIM:125500
ORPHA:166260|Clinical subtype	OMIM:125490
ORPHA:166260|Clinical subtype	OMIM:605594
ORPHA:99941	OMIM:614436
ORPHA:816	OMIM:270200
ORPHA:970	OMIM:243000
ORPHA:970	OMIM:614213
ORPHA:970	OMIM:201300
ORPHA:970	OMIM:613115
ORPHA:79293|Clinical subtype	OMIM:245900
ORPHA:440713	OMIM:617213
ORPHA:247685|Clinical subtype	OMIM:146300
ORPHA:476096	OMIM:615821
ORPHA:75790	OMIM:234050
ORPHA:183663	OMIM:606843
ORPHA:183663	OMIM:308230
ORPHA:183666	OMIM:605258
ORPHA:183666	OMIM:608106
ORPHA:183666	OMIM:608184
ORPHA:436182	OMIM:617253
ORPHA:436182	OMIM:616541
ORPHA:391457|Clinical subtype	OMIM:300438
ORPHA:652487	OMIM:620439
ORPHA:911	OMIM:269840
ORPHA:79305|Clinical subtype	OMIM:602347
ORPHA:300345	OMIM:614420
ORPHA:79503	OMIM:146590
ORPHA:905	OMIM:277900
ORPHA:500464	OMIM:275355
ORPHA:52503	OMIM:300352
ORPHA:315311|Clinical subtype	OMIM:201910
ORPHA:300	OMIM:261515
ORPHA:3000	OMIM:176410
ORPHA:3006	OMIM:617290
ORPHA:3006	OMIM:266100
ORPHA:3008	OMIM:266150
ORPHA:3005	OMIM:265900
ORPHA:3002	OMIM:188030
ORPHA:3003	OMIM:265880
ORPHA:97286	OMIM:606864
ORPHA:91492	OMIM:614691
ORPHA:91492	OMIM:115660
ORPHA:91492	OMIM:115665
ORPHA:91492	OMIM:616851
ORPHA:91492	OMIM:605387
ORPHA:91492	OMIM:613763
ORPHA:91492	OMIM:611544
ORPHA:91492	OMIM:116200
ORPHA:91492	OMIM:115700
ORPHA:91492	OMIM:614422
ORPHA:91492	OMIM:609741
ORPHA:91492	OMIM:611391
ORPHA:91492	OMIM:302200
ORPHA:91492	OMIM:116600
ORPHA:91492	OMIM:116800
ORPHA:91492	OMIM:601547
ORPHA:91492	OMIM:601885
ORPHA:91492	OMIM:607304
ORPHA:91492	OMIM:615277
ORPHA:91492	OMIM:615274
ORPHA:91492	OMIM:616279
ORPHA:91492	OMIM:611597
ORPHA:91492	OMIM:115900
ORPHA:91492	OMIM:600881
ORPHA:91492	OMIM:115650
ORPHA:91492	OMIM:615188
ORPHA:91492	OMIM:116100
ORPHA:91492	OMIM:604307
ORPHA:91492	OMIM:116400
ORPHA:91492	OMIM:610019
ORPHA:91492	OMIM:610202
ORPHA:91492	OMIM:605749
ORPHA:91492	OMIM:605728
ORPHA:91492	OMIM:610623
ORPHA:91492	OMIM:604219
ORPHA:91492	OMIM:609376
ORPHA:91492	OMIM:610425
ORPHA:91492	OMIM:116700
ORPHA:91492	OMIM:601202
ORPHA:91492	OMIM:212500
ORPHA:91492	OMIM:115800
ORPHA:91492	OMIM:616509
ORPHA:91492	OMIM:116300
ORPHA:69078	OMIM:613488
ORPHA:873	OMIM:135290
ORPHA:93308	OMIM:132400
ORPHA:652522	OMIM:150550
ORPHA:314647	OMIM:614756
ORPHA:590	OMIM:254190
ORPHA:590	OMIM:610542
ORPHA:590	OMIM:614198
ORPHA:590	OMIM:616304
ORPHA:590	OMIM:616720
ORPHA:590	OMIM:616314
ORPHA:590	OMIM:616313
ORPHA:590	OMIM:614750
ORPHA:590	OMIM:254300
ORPHA:590	OMIM:615120
ORPHA:590	OMIM:254210
ORPHA:590	OMIM:617239
ORPHA:590	OMIM:603034
ORPHA:590	OMIM:601462
ORPHA:590	OMIM:619461
ORPHA:590	OMIM:617143
ORPHA:590	OMIM:608930
ORPHA:590	OMIM:608931
ORPHA:590	OMIM:616224
ORPHA:590	OMIM:616227
ORPHA:590	OMIM:616228
ORPHA:590	OMIM:616330
ORPHA:590	OMIM:616040
ORPHA:590	OMIM:616322
ORPHA:590	OMIM:616324
ORPHA:590	OMIM:616325
ORPHA:590	OMIM:616326
ORPHA:590	OMIM:616323
ORPHA:590	OMIM:616321
ORPHA:590	OMIM:605809
ORPHA:93274|Clinical subtype	OMIM:187601
ORPHA:93274|Clinical subtype	OMIM:156830
ORPHA:99960|Clinical subtype	OMIM:243300
ORPHA:36387	OMIM:609800
ORPHA:36387	OMIM:618482
ORPHA:36387	OMIM:613828
ORPHA:36387	OMIM:604233
ORPHA:36387	OMIM:607681
ORPHA:36387	OMIM:616172
ORPHA:36387	OMIM:613060
ORPHA:36387	OMIM:612279
ORPHA:36387	OMIM:604403
ORPHA:36387	OMIM:613863
ORPHA:2801	OMIM:239000
ORPHA:280	OMIM:194190
ORPHA:2804	OMIM:311450
ORPHA:2800	OMIM:167300
ORPHA:2806	OMIM:260470
ORPHA:2802	OMIM:301310
ORPHA:2808	OMIM:150260
ORPHA:2805	OMIM:260370
ORPHA:2805	OMIM:615935
ORPHA:2805	OMIM:167755
ORPHA:2809	OMIM:134200
ORPHA:2807	OMIM:260500
ORPHA:756	OMIM:177735
ORPHA:756	OMIM:264350
ORPHA:712	OMIM:613470
ORPHA:523	OMIM:150800
ORPHA:972	OMIM:160120
ORPHA:506358	OMIM:617557
ORPHA:506353	OMIM:618768
ORPHA:168555	OMIM:609052
ORPHA:168552	OMIM:607543
ORPHA:168558	OMIM:613743
ORPHA:165994	OMIM:145650
ORPHA:165991	OMIM:610021
ORPHA:293707	OMIM:300895
ORPHA:3032	OMIM:267010
ORPHA:3038	OMIM:182875
ORPHA:3034	OMIM:155980
ORPHA:3033	OMIM:267430
ORPHA:3035	OMIM:236640
ORPHA:776	OMIM:309520
ORPHA:776	OMIM:300799
ORPHA:53697	OMIM:166260
ORPHA:90026	OMIM:133020
ORPHA:93296|Clinical subtype	OMIM:200610
ORPHA:352490	OMIM:615834
ORPHA:342	OMIM:249100
ORPHA:342	OMIM:134610
ORPHA:3426	OMIM:217095
ORPHA:3424	OMIM:600736
ORPHA:3429	OMIM:215850
ORPHA:98807	OMIM:607671
ORPHA:461	OMIM:300001
ORPHA:461	OMIM:308100
ORPHA:1667	OMIM:226980
ORPHA:1662	OMIM:619793
ORPHA:1662	OMIM:275210
ORPHA:1661	OMIM:304730
ORPHA:1660	OMIM:125640
ORPHA:99742	OMIM:607196
ORPHA:26792	OMIM:201470
ORPHA:85136	OMIM:612951
ORPHA:447795	OMIM:617668
ORPHA:166032	OMIM:609325
ORPHA:166035	OMIM:250410
ORPHA:166038	OMIM:250230
ORPHA:647681	OMIM:600775
ORPHA:314689	OMIM:614868
ORPHA:131	OMIM:600880
ORPHA:1317	OMIM:212540
ORPHA:1319	OMIM:114150
ORPHA:1318	OMIM:211890
ORPHA:1313	OMIM:215480
ORPHA:1310	OMIM:114000
ORPHA:171	OMIM:613806
ORPHA:171	OMIM:602114
ORPHA:1713	OMIM:610883
ORPHA:289504	OMIM:614265
ORPHA:653709	OMIM:617547
ORPHA:464336	OMIM:616452
ORPHA:370997	OMIM:616538
ORPHA:86816	OMIM:616000
ORPHA:352682	OMIM:615191
ORPHA:906	OMIM:614493
ORPHA:906	OMIM:600903
ORPHA:906	OMIM:301000
ORPHA:500062	OMIM:617099
ORPHA:209867	OMIM:609508
ORPHA:83461	OMIM:610256
ORPHA:220295	OMIM:610651
ORPHA:220295	OMIM:278730
ORPHA:220295	OMIM:278760
ORPHA:220295	OMIM:278780
ORPHA:208513	OMIM:117360
ORPHA:2788	OMIM:259770
ORPHA:2789	OMIM:130720
ORPHA:2786	OMIM:601220
ORPHA:2780	OMIM:300373
ORPHA:2785	OMIM:267200
ORPHA:2785	OMIM:259730
ORPHA:2783	OMIM:607634
ORPHA:642671	OMIM:617027
ORPHA:642675	OMIM:615032
ORPHA:93301	OMIM:271530
ORPHA:324410	OMIM:300886
ORPHA:397933	OMIM:309530
ORPHA:397937	OMIM:615895
ORPHA:597939	OMIM:145680
ORPHA:93395	OMIM:112440
ORPHA:458718	OMIM:122455
ORPHA:163746	OMIM:609136
ORPHA:93282	OMIM:612847
ORPHA:238578|Etiological subtype	OMIM:613618
ORPHA:353284|Etiological subtype	OMIM:613684
ORPHA:353281|Etiological subtype	OMIM:610543
ORPHA:83617	OMIM:610483
ORPHA:420741	OMIM:611943
ORPHA:145	OMIM:613399
ORPHA:145	OMIM:614291
ORPHA:145	OMIM:604370
ORPHA:145	OMIM:612555
ORPHA:1458	OMIM:600373
ORPHA:1459	OMIM:226810
ORPHA:1452	OMIM:620099
ORPHA:1452	OMIM:119600
ORPHA:1453	OMIM:119650
ORPHA:1454	OMIM:619113
ORPHA:1454	OMIM:619111
ORPHA:1454	OMIM:216360
ORPHA:1451	OMIM:607115
ORPHA:1457	OMIM:120000
ORPHA:79665|Clinical subtype	OMIM:175100
ORPHA:480536|Clinical subtype	OMIM:617100
ORPHA:94089	OMIM:603233
ORPHA:35120	OMIM:266120
ORPHA:559	OMIM:248800
ORPHA:326	OMIM:227400
ORPHA:3261	OMIM:618534
ORPHA:3261	OMIM:615559
ORPHA:3261	OMIM:603909
ORPHA:3261	OMIM:601859
ORPHA:3269	OMIM:179300
ORPHA:3268	OMIM:603438
ORPHA:3265	OMIM:143050
ORPHA:3265	OMIM:236400
ORPHA:3260	OMIM:607685
ORPHA:352649	OMIM:618049
ORPHA:599373	OMIM:612164
ORPHA:263347	OMIM:193220
ORPHA:263347	OMIM:619082
ORPHA:85182	OMIM:112250
ORPHA:508501	OMIM:617927
ORPHA:99942	OMIM:607677
ORPHA:79134	OMIM:606176
ORPHA:49041|Clinical subtype	OMIM:228800
ORPHA:85458	OMIM:605714
ORPHA:85458	OMIM:105150
ORPHA:324321	OMIM:614896
ORPHA:487796	OMIM:616737
ORPHA:444463	OMIM:619220
ORPHA:684	OMIM:168300
ORPHA:314399	OMIM:614675
ORPHA:314394	OMIM:614813
ORPHA:99756|Clinical subtype	OMIM:268220
ORPHA:93599|Clinical subtype	OMIM:260000
ORPHA:99854|Clinical subtype	OMIM:603896
ORPHA:392	OMIM:142900
ORPHA:79141	OMIM:114140
ORPHA:576283|Etiological subtype	OMIM:612313
ORPHA:2356	OMIM:207790
ORPHA:2356	OMIM:182990
ORPHA:235	OMIM:223370
ORPHA:2355	OMIM:106990
ORPHA:2353	OMIM:164220
ORPHA:633004	OMIM:618846
ORPHA:90322|Clinical subtype	OMIM:216400
ORPHA:90322|Clinical subtype	OMIM:133540
ORPHA:353308|Clinical subtype	OMIM:266150
ORPHA:1621	OMIM:615433
ORPHA:1620	OMIM:613792
ORPHA:466943	OMIM:616708
ORPHA:71271	OMIM:220600
ORPHA:508498	OMIM:615583
ORPHA:115	OMIM:121050
ORPHA:1150	OMIM:208155
ORPHA:1154	OMIM:108145
ORPHA:1159	OMIM:208230
ORPHA:439212	OMIM:614399
ORPHA:439218	OMIM:613720
ORPHA:101039	OMIM:300088
ORPHA:280406	OMIM:614650
ORPHA:99927	OMIM:614293
ORPHA:99927	OMIM:231090
ORPHA:725	OMIM:245570
ORPHA:85197	OMIM:137360
ORPHA:99828	OMIM:614371
ORPHA:397744	OMIM:614369
ORPHA:248340	OMIM:617443
ORPHA:52047	OMIM:608406
ORPHA:85170	OMIM:605274
ORPHA:457485	OMIM:616638
ORPHA:357034|Clinical subtype	OMIM:180200
ORPHA:55595	OMIM:608423
ORPHA:246	OMIM:263750
ORPHA:2464	OMIM:223330
ORPHA:2462	OMIM:182212
ORPHA:2460	OMIM:600920
ORPHA:2461	OMIM:248700
ORPHA:2463	OMIM:248770
Clinical subtype|ORPHA:2466	OMIM:303350
ORPHA:300359	OMIM:614468
ORPHA:36426|Clinical subtype	OMIM:608579
ORPHA:280195|Clinical subtype	OMIM:609637
ORPHA:280195|Clinical subtype	OMIM:610829
ORPHA:280195|Clinical subtype	OMIM:157170
ORPHA:389	OMIM:604856
ORPHA:444072	OMIM:616202
ORPHA:444077	OMIM:616368
ORPHA:436144	OMIM:614732
ORPHA:436141	OMIM:618493
ORPHA:229	OMIM:607086
ORPHA:2290	OMIM:251850
ORPHA:2290	OMIM:619445
ORPHA:2295	OMIM:147900
ORPHA:2291	OMIM:167500
ORPHA:2297	OMIM:610549
ORPHA:233	OMIM:617041
ORPHA:233	OMIM:604356
ORPHA:233	OMIM:126800
ORPHA:233	OMIM:616219
ORPHA:2332	OMIM:148050
ORPHA:2339	OMIM:308830
ORPHA:2333	OMIM:127000
ORPHA:2333	OMIM:244460
ORPHA:2334	OMIM:148190
ORPHA:2331	OMIM:611775
ORPHA:2337	OMIM:600231
ORPHA:2330	OMIM:141000
ORPHA:319160	OMIM:614807
ORPHA:71493	OMIM:187950
ORPHA:71493	OMIM:614521
ORPHA:71493	OMIM:601977
ORPHA:1974	OMIM:227330
ORPHA:1970	OMIM:220219
ORPHA:1973	OMIM:227280
ORPHA:1979	OMIM:233805
ORPHA:1972	OMIM:227270
ORPHA:79330	OMIM:606056
ORPHA:255235	OMIM:612075
ORPHA:98870	OMIM:619789
ORPHA:98870	OMIM:105600
ORPHA:521	OMIM:608232
ORPHA:98855|Etiological subtype	OMIM:616516
ORPHA:171709|Clinical subtype	OMIM:102530
ORPHA:171709|Clinical subtype	OMIM:613958
ORPHA:171706	OMIM:619855
ORPHA:171706	OMIM:609698
ORPHA:171706	OMIM:620198
ORPHA:171700	OMIM:604809
ORPHA:98835	OMIM:601626
ORPHA:79321	OMIM:601110
ORPHA:437552	OMIM:615707
ORPHA:363432|Clinical subtype	OMIM:616204
ORPHA:75326	OMIM:180000
ORPHA:357158	OMIM:602562
ORPHA:225123	OMIM:604250
ORPHA:352333	OMIM:614457
ORPHA:79124	OMIM:235550
ORPHA:100996	OMIM:270700
ORPHA:100995	OMIM:605229
ORPHA:100994	OMIM:605280
ORPHA:100993	OMIM:604805
ORPHA:100991	OMIM:604187
ORPHA:100998	OMIM:270685
ORPHA:100997	OMIM:300266
ORPHA:100999	OMIM:607152
ORPHA:69077	OMIM:613325
ORPHA:69077	OMIM:609322
ORPHA:448242	OMIM:271530
ORPHA:448242	OMIM:271630
ORPHA:261183	OMIM:615656
ORPHA:382	OMIM:612736
ORPHA:643	OMIM:256850
ORPHA:99807	OMIM:617507
ORPHA:99807	OMIM:260565
ORPHA:440427	OMIM:615486
ORPHA:139485	OMIM:619028
ORPHA:139485	OMIM:612016
ORPHA:139480	OMIM:612020
ORPHA:228374	OMIM:607734
ORPHA:300547	OMIM:616963
ORPHA:300547	OMIM:143880
ORPHA:69088	OMIM:300291
ORPHA:69088	OMIM:612132
ORPHA:370943	OMIM:615553
ORPHA:79477|Clinical subtype	OMIM:607624
ORPHA:466775	OMIM:616668
ORPHA:361	OMIM:617825
ORPHA:361	OMIM:609197
ORPHA:361	OMIM:607398
ORPHA:361	OMIM:202200
ORPHA:361	OMIM:614736
ORPHA:361	OMIM:202355
ORPHA:500055|Etiological subtype	OMIM:616863
ORPHA:51188	OMIM:602473
ORPHA:481152	OMIM:616420
ORPHA:90050	OMIM:133780
ORPHA:598	OMIM:602771
ORPHA:598	OMIM:255320
ORPHA:598	OMIM:117000
ORPHA:394529|Clinical subtype	OMIM:255100
ORPHA:394529|Clinical subtype	OMIM:231680
ORPHA:101075	OMIM:302800
ORPHA:101070|Clinical subtype	OMIM:606854
ORPHA:101078	OMIM:310490
ORPHA:101077	OMIM:302802
ORPHA:101076	OMIM:302801
ORPHA:206448|Clinical subtype	OMIM:245200
ORPHA:206443|Clinical subtype	OMIM:245200
ORPHA:93346	OMIM:184250
ORPHA:77259|Clinical subtype	OMIM:230800
ORPHA:656283	OMIM:619751
ORPHA:280576	OMIM:614008
ORPHA:75374	OMIM:608415
ORPHA:85321	OMIM:300519
ORPHA:97244	OMIM:602771
ORPHA:763	OMIM:265800
ORPHA:99734	OMIM:608390
ORPHA:1048	OMIM:619452
ORPHA:1048	OMIM:206500
ORPHA:104	OMIM:619382
ORPHA:104	OMIM:308905
ORPHA:104	OMIM:535000
ORPHA:1040	OMIM:613073
ORPHA:1040	OMIM:602111
Category|ORPHA:1047	OMIM:205950
Category|ORPHA:1047	OMIM:619523
Category|ORPHA:1047	OMIM:300751
Category|ORPHA:1047	OMIM:182170
ORPHA:1041	OMIM:236750
ORPHA:1046	OMIM:600461
ORPHA:353217	OMIM:612949
ORPHA:139525	OMIM:608634
ORPHA:139525	OMIM:613376
ORPHA:139525	OMIM:158590
ORPHA:139525	OMIM:615575
ORPHA:90653|Clinical subtype	OMIM:108300
ORPHA:90653|Clinical subtype	OMIM:609508
ORPHA:313838	OMIM:612199
ORPHA:313838	OMIM:617341
ORPHA:2108	OMIM:234100
ORPHA:2107	OMIM:234250
ORPHA:2101	OMIM:233810
Clinical subtype|ORPHA:2102	OMIM:233910
ORPHA:90301	OMIM:200170
ORPHA:508523	OMIM:617384
ORPHA:508529	OMIM:617294
ORPHA:93316	OMIM:184253
ORPHA:319623|Etiological subtype	OMIM:300645
Etiological subtype|ORPHA:852	OMIM:313900
ORPHA:97290	OMIM:605642
ORPHA:263463	OMIM:143095
ORPHA:444	OMIM:146550
ORPHA:444	OMIM:612841
ORPHA:331206	OMIM:601457
ORPHA:369	OMIM:232700
ORPHA:2224	OMIM:600627
ORPHA:2222	OMIM:145701
ORPHA:2222	OMIM:145700
ORPHA:2222	OMIM:307150
ORPHA:2220	OMIM:139600
ORPHA:2228	OMIM:189500
ORPHA:2229	OMIM:212112
ORPHA:51636	OMIM:193670
ORPHA:93311	OMIM:607078
ORPHA:620363	OMIM:616418
ORPHA:99846	OMIM:160010
ORPHA:464366	OMIM:617022
ORPHA:157850	OMIM:234200
ORPHA:157855	OMIM:607236
ORPHA:564	OMIM:249000
ORPHA:564	OMIM:267010
ORPHA:564	OMIM:614209
ORPHA:564	OMIM:603194
ORPHA:564	OMIM:609345
ORPHA:564	OMIM:619879
ORPHA:564	OMIM:607361
ORPHA:564	OMIM:615397
ORPHA:564	OMIM:612284
ORPHA:564	OMIM:611134
ORPHA:564	OMIM:611561
ORPHA:564	OMIM:616258
ORPHA:564	OMIM:617562
ORPHA:564	OMIM:613885
ORPHA:790	OMIM:180200
ORPHA:93293	OMIM:607323
ORPHA:90045	OMIM:229050
ORPHA:329258	OMIM:615025
ORPHA:329255	OMIM:244450
ORPHA:420611	OMIM:159595
ORPHA:98995|Clinical subtype	OMIM:613763
ORPHA:98995|Clinical subtype	OMIM:607304
ORPHA:98995|Clinical subtype	OMIM:116400
ORPHA:98995|Clinical subtype	OMIM:610019
ORPHA:98995|Clinical subtype	OMIM:605728
ORPHA:98995|Clinical subtype	OMIM:609376
ORPHA:309185|Clinical subtype	OMIM:272800
ORPHA:64280	OMIM:612269
ORPHA:64280	OMIM:607681
ORPHA:64280	OMIM:611136
